rules,support,confidence,coverage,lift,count
{Carbon Black Derived_yes} => {Pyridinic N Ratio_25~50},0.058359621,0.560606061,0.104100946,1.018407571,37
{Carbon Black Derived_yes} => {Graphitic N Ratio_0~25},0.074132492,0.712121212,0.104100946,1.264663441,47
{Carbon Black Derived_yes} => {Pyrrolic N Ratio_0~25},0.058359621,0.560606061,0.104100946,0.904387385,37
{Carbon Black Derived_yes} => {ZIF or MOF Derived_not},0.104100946,1,0.104100946,1.372294372,66
{Carbon Black Derived_yes} => {Electrode Area cm2_~1},0.086750789,0.833333333,0.104100946,1.138649425,55
{Carbon Black Derived_yes} => {Glassy Carbon},0.056782334,0.545454545,0.104100946,0.738927739,36
{Carbon Black Derived_yes} => {Nafion117},0.09148265,0.878787879,0.104100946,1.185428756,58
{Carbon Black Derived_yes} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.104100946,1,0.104100946,1.209923664,66
{Carbon Black Derived_yes} => {Hard or Soft Templated_not},0.104100946,1,0.104100946,1.169741697,66
{Carbon Black Derived_yes} => {Carbon Nanofiber/Nanotubes_not},0.104100946,1,0.104100946,1.154826958,66
{Carbon Black Derived_yes} => {Biomass or other Organic Derived_not},0.104100946,1,0.104100946,1.142342342,66
{Carbon Black Derived_yes} => {Polymer Derived_not},0.088328076,0.848484848,0.104100946,0.962324497,56
{Carbon Black Derived_yes} => {disqualified},0.086750789,0.833333333,0.104100946,0.936761229,55
{Carbon Black Derived_yes} => {H-type Cell},0.082018927,0.787878788,0.104100946,0.824282428,52
{Carbon Black Derived_yes} => {Oxidized N Ratio_~25},0.100946372,0.96969697,0.104100946,1.004555357,64
{qualified} => {Nitrogen Cotent (wt. %)_8~},0.033123028,0.304347826,0.108832808,1.183782342,21
{qualified} => {Pyrolysis Temperature_900~1000},0.039432177,0.362318841,0.108832808,1.392182697,25
{qualified} => {ZIF or MOF Derived_yes},0.031545741,0.289855072,0.108832808,1.074667345,20
{qualified} => {Main Transition Metal Content (wt. %)_0.5~2},0.05362776,0.492753623,0.108832808,1.546563352,34
{qualified} => {Pyridinic N Ratio_50~75},0.048895899,0.449275362,0.108832808,1.403155565,31
{qualified} => {Pyrrolic N Ratio_25~50},0.03785489,0.347826087,0.108832808,1.030475416,24
{qualified} => {Ni},0.088328076,0.811594203,0.108832808,2.393259184,56
{Ni} => {qualified},0.088328076,0.260465116,0.339116719,2.393259184,56
{qualified} => {Pyrolysis Temperature_800~900},0.031545741,0.289855072,0.108832808,0.846857677,20
{qualified} => {Catalyst Loading (mg cm-2)_~0.5},0.03785489,0.347826087,0.108832808,0.962977027,24
{qualified} => {BET Surface Area (m2/g)_0~500},0.041009464,0.376811594,0.108832808,0.979092421,26
{qualified} => {Pyrolysis Time (h)_1~2},0.052050473,0.47826087,0.108832808,1.189087809,33
{qualified} => {Nitrogen Cotent (wt. %)_4~8},0.05362776,0.492753623,0.108832808,1.13602108,34
{qualified} => {BET Surface Area (m2/g)_500~1000},0.042586751,0.391304348,0.108832808,0.889200561,27
{qualified} => {Acid Wash_yes},0.05362776,0.492753623,0.108832808,1.088521941,34
{qualified} => {Catalyst Loading (mg cm-2)_0.5~1},0.042586751,0.391304348,0.108832808,0.846713162,27
{qualified} => {Raman ID/IG Ratio_1~1.2},0.055205047,0.507246377,0.108832808,1.054407223,35
{qualified} => {Metal-N Coordination Number (XAS)_3~4},0.082018927,0.753623188,0.108832808,1.417795553,52
{qualified} => {Electrolyte Concentration (M)_0.5},0.074132492,0.68115942,0.108832808,1.281469058,47
{qualified} => {Electrolyte pH_7~8},0.074132492,0.68115942,0.108832808,1.270161978,47
{qualified} => {Rising Rate_4~8},0.055205047,0.507246377,0.108832808,0.934866869,35
{qualified} => {Acid Wash_not},0.055205047,0.507246377,0.108832808,0.929463014,35
{qualified} => {Pyridinic N Ratio_25~50},0.048895899,0.449275362,0.108832808,0.81616212,31
{qualified} => {Graphitic N Ratio_0~25},0.083596215,0.768115942,0.108832808,1.364105062,53
{qualified} => {Pyrrolic N Ratio_0~25},0.06466877,0.594202899,0.108832808,0.958586864,41
{qualified} => {ZIF or MOF Derived_not},0.077287066,0.710144928,0.108832808,0.974527888,49
{qualified} => {Electrode Area cm2_~1},0.08044164,0.739130435,0.108832808,1.009932534,51
{qualified} => {Glassy Carbon},0.093059937,0.855072464,0.108832808,1.158367397,59
{qualified} => {Nafion117},0.086750789,0.797101449,0.108832808,1.075238976,55
{qualified} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.089905363,0.826086957,0.108832808,0.999502157,57
{qualified} => {Hard or Soft Templated_not},0.089905363,0.826086957,0.108832808,0.966308359,57
{qualified} => {Carbon Nanofiber/Nanotubes_not},0.086750789,0.797101449,0.108832808,0.920514242,55
{qualified} => {Biomass or other Organic Derived_not},0.104100946,0.956521739,0.108832808,1.092675284,66
{qualified} => {Polymer Derived_not},0.102523659,0.942028986,0.108832808,1.068419279,65
{qualified} => {Carbon Black Derived_not},0.09148265,0.84057971,0.108832808,0.939907471,58
{qualified} => {H-type Cell},0.078864353,0.724637681,0.108832808,0.75811929,50
{qualified} => {Oxidized N Ratio_~25},0.108832808,1,0.108832808,1.035947712,69
{Metal-N Coordination Number (XAS)_4~6} => {Main Transition Metal Content (wt. %)_2~5},0.034700315,0.305555556,0.113564669,1.445688226,22
{Metal-N Coordination Number (XAS)_4~6} => {Nafion115},0.03785489,0.333333333,0.113564669,1.498817967,24
{Metal-N Coordination Number (XAS)_4~6} => {Fe},0.056782334,0.5,0.113564669,2.04516129,36
{Fe} => {Metal-N Coordination Number (XAS)_4~6},0.056782334,0.232258065,0.244479495,2.04516129,36
{Metal-N Coordination Number (XAS)_4~6} => {ZIF or MOF Derived_yes},0.034700315,0.305555556,0.113564669,1.132878493,22
{Metal-N Coordination Number (XAS)_4~6} => {Graphitic N Ratio_25~50},0.03785489,0.333333333,0.113564669,1.094991364,24
{Metal-N Coordination Number (XAS)_4~6} => {Main Transition Metal Content (wt. %)_0.5~2},0.050473186,0.444444444,0.113564669,1.394939494,32
{Metal-N Coordination Number (XAS)_4~6} => {Pyridinic N Ratio_50~75},0.041009464,0.361111111,0.113564669,1.127805145,26
{Metal-N Coordination Number (XAS)_4~6} => {Pyrolysis Time (h)_~1},0.042586751,0.375,0.113564669,1.137559809,27
{Metal-N Coordination Number (XAS)_4~6} => {Pyrrolic N Ratio_25~50},0.03785489,0.333333333,0.113564669,0.987538941,24
{Metal-N Coordination Number (XAS)_4~6} => {Pyrolysis Temperature_800~900},0.050473186,0.444444444,0.113564669,1.298515105,32
{Metal-N Coordination Number (XAS)_4~6} => {Catalyst Loading (mg cm-2)_~0.5},0.036277603,0.319444444,0.113564669,0.884400776,23
{Metal-N Coordination Number (XAS)_4~6} => {Electrolyte pH_~7},0.058359621,0.513888889,0.113564669,1.282699038,37
{Metal-N Coordination Number (XAS)_4~6} => {Electrolyte Concentration (M)_0.1},0.052050473,0.458333333,0.113564669,1.144028871,33
{Metal-N Coordination Number (XAS)_4~6} => {Pyrolysis Time (h)_1~2},0.044164038,0.388888889,0.113564669,0.966884532,28
{Metal-N Coordination Number (XAS)_4~6} => {Nitrogen Cotent (wt. %)_4~8},0.055205047,0.486111111,0.113564669,1.120707071,35
{Metal-N Coordination Number (XAS)_4~6} => {BET Surface Area (m2/g)_500~1000},0.055205047,0.486111111,0.113564669,1.104639586,35
{Metal-N Coordination Number (XAS)_4~6} => {Acid Wash_yes},0.034700315,0.305555556,0.113564669,0.674990321,22
{Metal-N Coordination Number (XAS)_4~6} => {Catalyst Loading (mg cm-2)_0.5~1},0.061514196,0.541666667,0.113564669,1.172070535,39
{Metal-N Coordination Number (XAS)_4~6} => {Raman ID/IG Ratio_1~1.2},0.059936909,0.527777778,0.113564669,1.09708561,38
{Metal-N Coordination Number (XAS)_4~6} => {Electrolyte Concentration (M)_0.5},0.042586751,0.375,0.113564669,0.705489614,27
{Metal-N Coordination Number (XAS)_4~6} => {Electrolyte pH_7~8},0.044164038,0.388888889,0.113564669,0.725163399,28
{Metal-N Coordination Number (XAS)_4~6} => {Rising Rate_4~8},0.067823344,0.597222222,0.113564669,1.100694444,43
{Metal-N Coordination Number (XAS)_4~6} => {Acid Wash_not},0.078864353,0.694444444,0.113564669,1.272479127,50
{Metal-N Coordination Number (XAS)_4~6} => {Pyridinic N Ratio_25~50},0.058359621,0.513888889,0.113564669,0.933540274,37
{Metal-N Coordination Number (XAS)_4~6} => {Graphitic N Ratio_0~25},0.05362776,0.472222222,0.113564669,0.838624339,34
{Metal-N Coordination Number (XAS)_4~6} => {Pyrrolic N Ratio_0~25},0.074132492,0.652777778,0.113564669,1.053081708,47
{Metal-N Coordination Number (XAS)_4~6} => {ZIF or MOF Derived_not},0.078864353,0.694444444,0.113564669,0.952982203,50
{Metal-N Coordination Number (XAS)_4~6} => {Electrode Area cm2_~1},0.096214511,0.847222222,0.113564669,1.157626916,61
{Metal-N Coordination Number (XAS)_4~6} => {Glassy Carbon},0.104100946,0.916666667,0.113564669,1.241809117,66
{Metal-N Coordination Number (XAS)_4~6} => {Nafion117},0.074132492,0.652777778,0.113564669,0.880555556,47
{Metal-N Coordination Number (XAS)_4~6} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.09148265,0.805555556,0.113564669,0.974660729,58
{Metal-N Coordination Number (XAS)_4~6} => {Hard or Soft Templated_not},0.094637224,0.833333333,0.113564669,0.974784748,60
{Metal-N Coordination Number (XAS)_4~6} => {Carbon Nanofiber/Nanotubes_not},0.097791798,0.861111111,0.113564669,0.994434325,62
{Metal-N Coordination Number (XAS)_4~6} => {Biomass or other Organic Derived_not},0.099369085,0.875,0.113564669,0.99954955,63
{Metal-N Coordination Number (XAS)_4~6} => {Polymer Derived_not},0.100946372,0.888888889,0.113564669,1.008149473,64
{Metal-N Coordination Number (XAS)_4~6} => {disqualified},0.102523659,0.902777778,0.113564669,1.014824665,65
{Metal-N Coordination Number (XAS)_4~6} => {Carbon Black Derived_not},0.113564669,1,0.113564669,1.118165785,72
{Metal-N Coordination Number (XAS)_4~6} => {H-type Cell},0.108832808,0.958333333,0.113564669,1.002612761,69
{Metal-N Coordination Number (XAS)_4~6} => {Oxidized N Ratio_~25},0.111987382,0.986111111,0.113564669,1.02155955,71
{Polymer Derived_yes} => {Pyrolysis Time (h)_2~4},0.041009464,0.351351351,0.116719243,1.49501179,26
{Polymer Derived_yes} => {Pyrolysis Temperature_900~1000},0.047318612,0.405405405,0.116719243,1.557739558,30
{Polymer Derived_yes} => {Carbon Paper},0.033123028,0.283783784,0.116719243,1.09041769,21
{Polymer Derived_yes} => {Raman ID/IG Ratio_0.8~1},0.033123028,0.283783784,0.116719243,0.977820212,21
{Polymer Derived_yes} => {Rising Rate_~4},0.050473186,0.432432432,0.116719243,1.466107819,32
{Polymer Derived_yes} => {Graphitic N Ratio_25~50},0.052050473,0.445945946,0.116719243,1.464920879,33
{Polymer Derived_yes} => {Nitrogen Cotent (wt. %)_0~4},0.06466877,0.554054054,0.116719243,1.801386001,41
{Nitrogen Cotent (wt. %)_0~4} => {Polymer Derived_yes},0.06466877,0.21025641,0.307570978,1.801386001,41
{Polymer Derived_yes} => {Main Transition Metal Content (wt. %)_0.5~2},0.044164038,0.378378378,0.116719243,1.187583623,28
{Polymer Derived_yes} => {Pyrrolic N Ratio_25~50},0.031545741,0.27027027,0.116719243,0.800707249,20
{Polymer Derived_yes} => {Ni},0.050473186,0.432432432,0.116719243,1.275172847,32
{Polymer Derived_yes} => {Pyrolysis Temperature_800~900},0.036277603,0.310810811,0.116719243,0.908083198,23
{Polymer Derived_yes} => {Catalyst Loading (mg cm-2)_~0.5},0.033123028,0.283783784,0.116719243,0.785672135,21
{Polymer Derived_yes} => {BET Surface Area (m2/g)_0~500},0.039432177,0.337837838,0.116719243,0.877824546,25
{Polymer Derived_yes} => {Electrolyte pH_~7},0.06466877,0.554054054,0.116719243,1.38295382,41
{Polymer Derived_yes} => {Electrolyte Concentration (M)_0.1},0.061514196,0.527027027,0.116719243,1.315492658,39
{Polymer Derived_yes} => {Pyrolysis Time (h)_1~2},0.048895899,0.418918919,0.116719243,1.04154743,31
{Polymer Derived_yes} => {Nitrogen Cotent (wt. %)_4~8},0.042586751,0.364864865,0.116719243,0.841179361,27
{Polymer Derived_yes} => {BET Surface Area (m2/g)_500~1000},0.047318612,0.405405405,0.116719243,0.921243824,30
{Polymer Derived_yes} => {Acid Wash_yes},0.086750789,0.743243243,0.116719243,1.641868349,55
{Polymer Derived_yes} => {Catalyst Loading (mg cm-2)_0.5~1},0.069400631,0.594594595,0.116719243,1.286597177,44
{Polymer Derived_yes} => {Raman ID/IG Ratio_1~1.2},0.055205047,0.472972973,0.116719243,0.983163491,35
{Polymer Derived_yes} => {Metal-N Coordination Number (XAS)_3~4},0.059936909,0.513513514,0.116719243,0.966075868,38
{Polymer Derived_yes} => {Electrolyte Concentration (M)_0.5},0.052050473,0.445945946,0.116719243,0.838960622,33
{Polymer Derived_yes} => {Electrolyte pH_7~8},0.048895899,0.418918919,0.116719243,0.781160572,31
{Polymer Derived_yes} => {Rising Rate_4~8},0.055205047,0.472972973,0.116719243,0.871700189,35
{Polymer Derived_yes} => {Pyridinic N Ratio_25~50},0.09148265,0.783783784,0.116719243,1.423836444,58
{Polymer Derived_yes} => {Pyrrolic N Ratio_0~25},0.083596215,0.716216216,0.116719243,1.155422598,53
{Polymer Derived_yes} => {ZIF or MOF Derived_not},0.116719243,1,0.116719243,1.372294372,74
{Polymer Derived_yes} => {Electrode Area cm2_~1},0.089905363,0.77027027,0.116719243,1.052481361,57
{Polymer Derived_yes} => {Glassy Carbon},0.083596215,0.716216216,0.116719243,0.97025872,53
{Polymer Derived_yes} => {Nafion117},0.089905363,0.77027027,0.116719243,1.039045428,57
{Polymer Derived_yes} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.115141956,0.986486486,0.116719243,1.193573344,73
{Polymer Derived_yes} => {Hard or Soft Templated_not},0.102523659,0.878378378,0.116719243,1.027475815,65
{Polymer Derived_yes} => {Carbon Nanofiber/Nanotubes_not},0.116719243,1,0.116719243,1.154826958,74
{Polymer Derived_yes} => {Biomass or other Organic Derived_not},0.116719243,1,0.116719243,1.142342342,74
{Polymer Derived_yes} => {disqualified},0.110410095,0.945945946,0.116719243,1.063350585,70
{Polymer Derived_yes} => {Carbon Black Derived_not},0.100946372,0.864864865,0.116719243,0.9670623,64
{Polymer Derived_yes} => {H-type Cell},0.113564669,0.972972973,0.116719243,1.01792882,72
{Polymer Derived_yes} => {Oxidized N Ratio_~25},0.113564669,0.972972973,0.116719243,1.007949126,72
{Pyridinic N Ratio_0~25} => {Biomass or other Organic Derived_yes},0.034700315,0.293333333,0.11829653,2.384273504,22
{Biomass or other Organic Derived_yes} => {Pyridinic N Ratio_0~25},0.034700315,0.282051282,0.123028391,2.384273504,22
{Pyridinic N Ratio_0~25} => {Graphitic N Ratio_50~75},0.039432177,0.333333333,0.11829653,2.709401709,25
{Graphitic N Ratio_50~75} => {Pyridinic N Ratio_0~25},0.039432177,0.320512821,0.123028391,2.709401709,25
{Pyridinic N Ratio_0~25} => {Pyrolysis Time (h)_2~4},0.031545741,0.266666667,0.11829653,1.134675615,20
{Pyridinic N Ratio_0~25} => {Metal_Free},0.063091483,0.533333333,0.11829653,2.239293598,40
{Metal_Free} => {Pyridinic N Ratio_0~25},0.063091483,0.264900662,0.238170347,2.239293598,40
{Pyridinic N Ratio_0~25} => {none},0.063091483,0.533333333,0.11829653,2.239293598,40
{none} => {Pyridinic N Ratio_0~25},0.063091483,0.264900662,0.238170347,2.239293598,40
{Pyridinic N Ratio_0~25} => {Metal-N Coordination Number (XAS)_0~2},0.063091483,0.533333333,0.11829653,2.126624738,40
{Metal-N Coordination Number (XAS)_0~2} => {Pyridinic N Ratio_0~25},0.063091483,0.251572327,0.250788644,2.126624738,40
{Pyridinic N Ratio_0~25} => {Pyrolysis Temperature_900~1000},0.045741325,0.386666667,0.11829653,1.485737374,29
{Pyridinic N Ratio_0~25} => {Carbon Paper},0.031545741,0.266666667,0.11829653,1.024646465,20
{Pyridinic N Ratio_0~25} => {Electrode Area cm2_1~},0.055205047,0.466666667,0.11829653,1.750690335,35
{Electrode Area cm2_1~} => {Pyridinic N Ratio_0~25},0.055205047,0.207100592,0.266561514,1.750690335,35
{Pyridinic N Ratio_0~25} => {Graphitic N Ratio_25~50},0.048895899,0.413333333,0.11829653,1.357789292,31
{Pyridinic N Ratio_0~25} => {Nitrogen Cotent (wt. %)_0~4},0.066246057,0.56,0.11829653,1.820717949,42
{Nitrogen Cotent (wt. %)_0~4} => {Pyridinic N Ratio_0~25},0.066246057,0.215384615,0.307570978,1.820717949,42
{Pyridinic N Ratio_0~25} => {Ni},0.031545741,0.266666667,0.11829653,0.786356589,20
{Pyridinic N Ratio_0~25} => {Catalyst Loading (mg cm-2)_~0.5},0.061514196,0.52,0.11829653,1.439650655,39
{Pyridinic N Ratio_0~25} => {BET Surface Area (m2/g)_0~500},0.050473186,0.426666667,0.11829653,1.10863388,32
{Pyridinic N Ratio_0~25} => {Electrolyte pH_~7},0.06466877,0.546666667,0.11829653,1.364514436,41
{Pyridinic N Ratio_0~25} => {Electrolyte Concentration (M)_0.1},0.063091483,0.533333333,0.11829653,1.331233596,40
{Pyridinic N Ratio_0~25} => {Pyrolysis Time (h)_1~2},0.052050473,0.44,0.11829653,1.093960784,33
{Pyridinic N Ratio_0~25} => {Nitrogen Cotent (wt. %)_4~8},0.047318612,0.4,0.11829653,0.922181818,30
{Pyridinic N Ratio_0~25} => {BET Surface Area (m2/g)_500~1000},0.056782334,0.48,0.11829653,1.090752688,36
{Pyridinic N Ratio_0~25} => {Acid Wash_yes},0.061514196,0.52,0.11829653,1.148710801,39
{Pyridinic N Ratio_0~25} => {Catalyst Loading (mg cm-2)_0.5~1},0.034700315,0.293333333,0.11829653,0.634721274,22
{Pyridinic N Ratio_0~25} => {Raman ID/IG Ratio_1~1.2},0.06466877,0.546666667,0.11829653,1.136349727,41
{Pyridinic N Ratio_0~25} => {Metal-N Coordination Number (XAS)_3~4},0.033123028,0.28,0.11829653,0.526765579,21
{Pyridinic N Ratio_0~25} => {Electrolyte Concentration (M)_0.5},0.05362776,0.453333333,0.11829653,0.852858556,34
{Pyridinic N Ratio_0~25} => {Electrolyte pH_7~8},0.05362776,0.453333333,0.11829653,0.845333333,34
{Pyridinic N Ratio_0~25} => {Rising Rate_4~8},0.078864353,0.666666667,0.11829653,1.228682171,50
{Pyridinic N Ratio_0~25} => {Acid Wash_not},0.056782334,0.48,0.11829653,0.879537572,36
{Pyridinic N Ratio_0~25} => {Pyrrolic N Ratio_0~25},0.086750789,0.733333333,0.11829653,1.183036472,55
{Pyridinic N Ratio_0~25} => {ZIF or MOF Derived_not},0.107255521,0.906666667,0.11829653,1.244213564,68
{Pyridinic N Ratio_0~25} => {Electrode Area cm2_~1},0.063091483,0.533333333,0.11829653,0.728735632,40
{Pyridinic N Ratio_0~25} => {Glassy Carbon},0.086750789,0.733333333,0.11829653,0.993447293,55
{Pyridinic N Ratio_0~25} => {Nafion117},0.099369085,0.84,0.11829653,1.133106383,63
{Pyridinic N Ratio_0~25} => {Graphene/Carbon Nanosheets or other 2D Structures_not},0.105678233,0.893333333,0.11829653,1.08086514,67
{Pyridinic N Ratio_0~25} => {Hard or Soft Templated_not},0.093059937,0.786666667,0.11829653,0.920196802,59
{Pyridinic N Ratio_0~25} => {Carbon Nanofiber/Nanotubes_not},0.102523659,0.866666667,0.11829653,1.00085003,65
{Pyridinic N Ratio_0~25} => {Biomass or other Organic Derived_not},0.083596215,0.706666667,0.11829653,0.807255255,53
{Pyridinic N Ratio_0~25} => {Polymer Derived_not},0.099369085,0.84,0.11829653,0.952701252,63
{Pyridinic N Ratio_0~25} => {disqualified},0.108832808,0.92,0.11829653,1.034184397,69
{Pyridinic N Ratio_0~25} => {Carbon Black Derived_not},0.110410095,0.933333333,0.11829653,1.043621399,70
{Pyridinic N Ratio_0~25} => {H-type Cell},0.115141956,0.973333333,0.11829653,1.018305831,73
{Pyridinic N Ratio_0~25} => {Oxidized N Ratio_~25},0.094637224,0.8,0.11829653,0.82875817,60
{Biomass or other Organic Derived_yes} => {Main Transition Metal Content (wt. %)_2~5},0.036277603,0.294871795,0.123028391,1.395139686,23
{Biomass or other Organic Derived_yes} => {Metal_Free},0.052050473,0.423076923,0.123028391,1.77636271,33
{Metal_Free} => {Biomass or other Organic Derived_yes},0.052050473,0.218543046,0.238170347,1.77636271,33
{Biomass or other Organic Derived_yes} => {none},0.052050473,0.423076923,0.123028391,1.77636271,33
{none} => {Biomass or other Organic Derived_yes},0.052050473,0.218543046,0.238170347,1.77636271,33
